1030402040101010203	玉溪（细支阿诗玛）	13%
1030402040101010204	玉溪（细支初心）	13%
1030402040101010205	云烟（细支珍品）	13%
1030402040101010206	呼伦贝尔（天之韵）	13%
1030402040101010207	玉溪（软尚善）	13%
1030402040101010208	云烟（软珍品zj）	13%
1030402040101010209	玉溪（108）	13%
1030402040101010210	玉溪（细支108）	13%
1030402040101010211	玉溪（中支阿诗玛）	13%
1030402040101010212	云烟（中支金腰带）	13%
1030402040101010213	云烟（软珍红钻）	13%
1030402040101010214	红河（去野）	13%
1030402040101010215	雪莲（细支1960）	13%
1030402040101010216	云烟（神秘花园）	13%
1030402040101010217	云烟（中支乌镇之恋）	13%
1030402040101010218	雪莲（74mm天韵）	13%
1030402040101010219	云烟（乌镇之恋）	13%
1030402040101010220	玉溪（透明）	13%
1030402040101010221	云烟（软印象烟庄）	13%
1030402040101010222	玉溪（中支和谐）	13%
1030402040101010223	玉溪（硬金）	13%
1030402040101010224	云烟（七彩印象）	13%
1030402040101010225	呼伦贝尔（草原牧歌）	13%
1030402040101010226	玉溪（硬和谐）	13%
1030402040101010227	云烟（印象烟庄）	13%
1030402040101010228	玉溪（华叶）	13%
1030402040101010229	云烟（雪域）	13%
1030402040101010230	玉溪-华叶	13%
1030402040101010231	云烟（中支塞上好江南）	13%
1030402040101010232	云烟（中支天眼）	13%
1030402040101010233	钓鱼台（84mm细支）	13%
1030402040101010234	钓鱼台（中支）	13%
1030402040101010235	呼伦贝尔（金戈铁马）	13%
1030402040101010236	云烟（香格里拉）	13%
1030402040101010237	红河（硬V8）	13%
1030402040101010238	玉溪（细支庄园）	13%
1030402040101010239	云烟（百味人生）	13%
1030402040101010240	玉溪（软小庄园）	13%
1030402040101010241	云烟（印象）	13%
1030402040101010242	云烟（黑金刚印象）	13%
1030402040101010243	玉溪（软境界）	13%
1030402040101010244	玉溪（中支华叶）	13%
1030402040101010245	云烟（小云端）	13%
1030402040101010246	呼伦贝尔（金帐汗）	13%
1030402040101010247	云烟（软大重九）	13%
1030402040101010248	云烟（软礼印象）	13%
1030402040101010249	红河（道）	13%
1030402040101010250	钓鱼台（硬景泰蓝94mm）	13%
1030402040101010251	雪莲（岁月）	13%
1030402040101010252	玉溪（双中支翡翠）	13%
1030402040101010253	云烟（中支大重九）	13%
1030402040101010254	云烟（细支大重九）	13%
1030402040101010255	云烟（云端）	13%
1030402040101010256	玉溪（硬庄园16支）	13%
1030402040101010257	云烟（9+1大重九）	13%
1030402050101010101	红双喜-硬江山精品	13%
1030402050101010102	红双喜-硬上海	13%
1030402050101010103	延安（硬红）	13%
1030402050101010104	延安（软）	13%
1030402050101010105	红双喜（硬上海）	13%
1030402050101010106	红双喜（硬江山精品）	13%
1030402050101010107	红双喜（软8㎎）	13%
1030402050101010108	红双喜（硬）	13%
1030402050101010109	大前门（软）	13%
1030402050101010110	红双喜（硬8mg）	13%
1030402050101010111	大前门（硬）	13%
1030402050101010112	红双喜（硬特）	13%
1030402050101010113	红双喜（硬百顺）	13%
1030402050101010114	孟菲斯（硬红）	13%
1030402050101010115	孟菲斯（硬蓝）	13%
1030402050101010116	好猫（猴王磨砂）	13%
1030402050101010117	好猫（招财进宝）	13%
1030402050101010118	延安（硬）	13%
1030402050101010119	好猫（金猴王）	13%
1030402050101010120	红梅（软顺）	13%
1030402050101010121	红梅（软黄）	13%
1030402050101010122	红梅（硬黄）	13%
1030402050101010123	红河（软甲）	13%
1030402050101010124	红山茶（软）	13%
1030402050101010125	红河（硬）	13%
1030402050101010126	茶花（94mm）	13%
1030402050101010127	云烟（红）	13%
1030402050101010128	红塔山（软经典）	13%
1030402050101010129	红塔山（硬经典）	13%
1030402050101010130	红河（软88）	13%
1030402050101010131	红河（小熊猫世纪风）	13%
1030402050101010132	红塔山（硬欣经典）	13%
1030402050101010133	红塔山（硬经典100）	13%
1030402050101010134	云烟（紫）	13%
1030402050101010135	红塔山（新时代）	13%
1030402050101010136	红塔山（大经典1956）	13%
1030402050101010137	威斯（小熊猫）	13%
1030402050101010138	红塔山（软新）	13%
1030402050101010139	云烟（软紫）	13%
1030402050101010140	红河（硬88）	13%
1030402050101010141	红塔山（硬新势力）	13%
1030402050101010142	云烟（软如意）	13%
1030402050101010143	雪莲（蓝精品）	13%
1030402050101010144	云烟（福）	13%
1030403010000000000	烟草制的雪茄烟	13%
1030403020000000000	烟草代用品制的雪茄烟	13%
1030404000000000000	烟丝	13%
1030405010000000000	电子烟烟弹	13%
1030405020000000000	电子烟烟具	13%
1030405030000000000	烟弹与烟具组合销售的电子烟产品	13%
1030405040000000000	电子烟（代加工）	13%
1040101010000000000	已梳皮棉	9%
1040101020000000000	纱	13%
1040101030000000000	线	13%
1040101040000000000	缝纫线	13%
1040101050000000000	布	13%
1040101060000000000	印染布	13%
1040102010000000000	毛条	13%
1040102020000000000	毛纱	13%
1040102030000000000	绒线	13%
1040102040000000000	毛机织物（呢绒）	13%
1040102050000000000	特种羊毛或动物细毛织物	13%
1040102060000000000	毛染整精加工产品	13%
1040103010000000000	麻纤维原料	13%
1040103020000000000	麻纱线	13%
1040103030000000000	亚麻布	13%
1040103040000000000	亚麻印染布	13%
1040103050000000000	苎麻布	13%
1040103060000000000	苎麻印染布	13%
1040103070000000000	黄红麻织物	13%
1040103080000000000	大麻织物	13%
1040103990000000000	其他麻纺织品	13%
1040104010000000000	蚕丝	13%
1040104020000000000	蚕丝及交织机织物	13%
1040104030000000000	印染蚕丝及交织机织物	13%
1040104040000000000	化纤长丝机织物	13%
1040104050000000000	特种丝织物	13%
1040105010000000000	床褥单	13%
1040105020000000000	被面	13%
1040105030000000000	枕套	13%
1040105040000000000	被罩	13%
1040105050000000000	床罩	13%
1040105060000000000	毯子	13%
1040105070000000000	寝具及类似填充用品	13%
1040105080000000000	毛巾被	13%
1040105090000000000	枕巾	13%
1040105990000000000	其他床上用织物制品	13%
1040106010000000000	台布（桌布）	13%
1040106020000000000	毛巾	13%
1040106030000000000	餐桌、盥洗及厨房用织物制品	13%
1040106040000000000	窗帘及类似品	13%
1040106050000000000	垫子套	13%
1040106060000000000	安全用织物制品	13%
1040106990000000000	其他纺织制品	13%
1040107010000000000	毡呢	13%
1040107020000000000	包装用织物制品	13%
1040108010000000000	油苫布	13%
1040108020000000000	天篷	13%
1040108030000000000	遮阳篷	13%
1040108040000000000	帐篷	13%
1040108050000000000	篷房	13%
1040108060000000000	风帆	13%
1040108070000000000	充气褥垫	13%
1040108080000000000	野营用织物制品	13%
1040108090000000000	降落伞、旗帜及类似品	13%
1040109010000000000	纤维纺制绳、缆	13%
1040109020000000000	网类制品	13%
1040109030000000000	吊装绳索具	13%
1040109040000000000	绳梯类制品	13%
1040109990000000000	其他纤维纺制线、绳、索、缆	13%
1040110010000000000	帘子布	13%
1040110020000000000	纺织材料制传输带	13%
1040110030000000000	用塑料处理纺织物	13%
1040110040000000000	涂胶或淀粉纺织物	13%
1040110050000000000	涂焦油、蜡、沥青或类似产品纺织物	13%
1040110060000000000	硬挺纺织物	13%
1040110070000000000	狭幅机织物	13%
1040111010000000000	无纺布（无纺织物）	13%
1040111020000000000	无纺织物制品	13%
1040112010000000000	经编织物	13%
1040112020000000000	纬编制物	13%
1040112030000000000	针织或钩编起绒织物	13%
1040112040000000000	针织钩编织物（针织坯布）	13%
1040113010000000000	针织或钩编床罩	13%
1040113020000000000	针织或钩编相关床上制品	13%
1040113030000000000	针织或钩编台布	13%
1040113040000000000	针织或钩编相关餐桌用制品	13%
1040113050000000000	针织或钩编窗帘及类似品	13%
1040113060000000000	针织袜	13%
1040113070000000000	针织手套	13%
1040114010000000000	围巾类	13%
1040114020000000000	领带	13%
1040114030000000000	手帕	13%
1040199010000000000	纺织材料絮胎及其制品	13%
1040199020000000000	纺织材料制标签、徽章及类似品	13%
1040199030000000000	成匹编带、装饰带及类似品	13%
1040199040000000000	网眼薄纱，相关网眼织物	13%
1040199050000000000	图案花边	13%
1040199060000000000	供技术用途纺织品	13%
1040199990000000000	其他未列明纺织产品	13%
1040201010000000000	女内衣	13%
1040201020000000000	男内衣	13%
1040201030000000000	女睡衣	13%
1040201040000000000	男睡衣	13%
1040201050000000000	女浴衣	13%
1040201060000000000	男浴衣	13%
1040201070000000000	女衬衫	13%
1040201080000000000	男衬衫	13%
1040201090000000000	女Ｔ恤衫	13%
1040201100000000000	男Ｔ恤衫	13%
1040201110000000000	女上衣	13%
1040201120000000000	男上衣	13%
1040201130000000000	女裤子	13%
1040201140000000000	男裤子	13%
1040201150000000000	裙子	13%
1040201160000000000	女大衣、女风衣	13%
1040201170000000000	男大衣、男风衣	13%
1040201180000000000	便服套装	13%
1040201190000000000	西服套装	13%
1040201200000000000	女毛衣	13%
1040201210000000000	男毛衣	13%
1040201220000000000	防寒服	13%
1040201230000000000	运动服装	13%
1040201240000000000	婴幼儿服装	13%
1040201250000000000	特种服装	13%
1040201990000000000	其他服装	13%
1040202010000000000	天然皮革服装	13%
1040202020000000000	非天然皮革服装	13%
1040203010000000000	毛皮服装	13%
1040203020000000000	毛皮服装附件	13%
1040204010000000000	皮革鞋靴	13%
1040204020000000000	纺织面鞋	13%
1040204030000000000	胶鞋	13%
1040204040000000000	塑料鞋	13%
1040204050000000000	木制鞋	13%
1040204060000000000	舞蹈、戏剧用靴鞋	13%
1040204070000000000	靴鞋零件、护腿及类似品	13%
1040204990000000000	其他鞋	13%
1040205010000000000	帽子	13%
1040205020000000000	帽子附件	13%
1040301000000000000	半成品革	13%
1040302010000000000	成品革	13%
1040302020000000000	再生皮革	13%
1040303010000000000	衣箱、提箱及类似容器	13%
1040303020000000000	手提包（袋）、背包	13%
1040303030000000000	皮革作面类似箱、包容器	13%
1040303040000000000	塑料作面类似箱、包容器	13%
1040303050000000000	纺织材料作面类似箱、包容器	13%
1040303990000000000	其他箱、包及类似容器	13%
1040304010000000000	皮革手套	13%
1040304020000000000	毛皮手套	13%
1040304030000000000	皮革制衣着附件	13%
1040305010000000000	钱包及类似物品	13%
1040305020000000000	皮革制座套	13%
1040305030000000000	专门技术用途皮革制品	13%
1040305040000000000	鞍具及挽具	13%
1040305990000000000	其他相关皮革制品	13%
1040306010000000000	鞣制毛皮	13%
1040306020000000000	已缝制整张毛皮及其块、片	13%
1040306030000000000	天然毛皮制品	13%
1040306040000000000	人造毛皮	13%
1040306050000000000	人造毛皮制品	13%
1040307010000000000	加工填充用羽毛	13%
1040307020000000000	加工填充用羽绒	13%
1050101010000000000	普通锯材	13%
1050101020000000000	特种锯材	13%
1050101030000000000	枕木	13%
1050101990000000000	其他锯材	13%
1050102010000000000	木片、木粒	13%
1050102020000000000	木丝、木粉	13%
1050102030000000000	锯末、木废料及碎片	13%
1050103010000000000	胶合板	13%
1050103020000000000	纤维板	13%
1050103030000000000	刨花板	13%
1050103040000000000	细木工板	13%
1050103990000000000	其他人造板	13%
1050104010000000000	单板	13%
1050104020000000000	强化木	13%
1050104030000000000	指接材	13%
1050104040000000000	人造板表面装饰板	13%
1050104050000000000	热固性树脂装饰层压板	13%
1050105010000000000	木制门及其框架和门槛	13%
1050105020000000000	木制窗及其木制框架	13%
1050105030000000000	木模	13%
1050105040100000000	实木地板	13%
1050105049900000000	其他木制地板	13%
1050105050000000000	木瓦	13%
1050105060000000000	木制盖屋板	13%
1050105070000000000	木制梁、椽、屋顶支梁	13%
1050105080000000000	木制楼梯	13%
1050105090000000000	木制栏杆	13%
1050105990000000000	其他建筑用木料及加工木材组件	13%
1050106010000000000	木制桶、槽、盆及类似容器	13%
1050106020000000000	包装用木容器	13%
1050106030000000000	木质保温容器	13%
1050106040000000000	木托板、箱形托盘及类似装载木板	13%
1050107010000000000	天然软木	13%
1050107020000000000	软木制品	13%
1050107030000000000	压制软木及其制品	13%
1050108010000000000	木制餐具及厨房用具	13%
1050108020000000000	木制一次性筷子	13%
1050108030000000000	木质框架，相关木制品	13%
1050109010000000000	竹制工业、建筑用品	13%
1050109020000000000	竹制包装用品	13%
1050109030000000000	竹制炊事用具	13%
1050109040000000000	竹编结制品，相关竹制品	13%
1050110010000000000	棕制品	13%、9%
1050110020000000000	藤制品	13%、9%
1050110030000000000	柳（荆）条制品	13%、9%
1050110040000000000	苇制品	13%、9%
1050110050000000000	草制品	13%、9%
1050110060000000000	玉米皮制篮筐，类似编结品	13%
1050110990000000000	其他棕、藤、草及类似制品	13%、9%
1050201010000000000	木质家具	13%
1050201020000000000	竹家具	13%
1050201030000000000	藤家具	13%
1050201040000000000	金属家具	13%
1050201050000000000	塑料家具	13%
1050201060000000000	软体家具	13%
1050201070000000000	玻璃、玻璃纤维增强塑料家具	13%
1050201080000000000	石头、陶瓷制家具	13%
1050201990000000000	其他家具	13%
1050202010000000000	木质家具零配件	13%
1050202020000000000	竹家具零配件	13%
1050202030000000000	藤家具零配件	13%
1050202040000000000	金属家具零配件	13%
1050202050000000000	塑料家具零配件	13%
1050202060000000000	软体家具零配件	13%
1050202070000000000	玻璃家具零配件	13%
1050202080000000000	坐具零配件	13%
1050202990000000000	其他家具配件	13%
1060101010000000000	木浆	13%
1060101020000000000	非木材纤维纸浆	13%
1060101030000000000	废纸纸浆	13%
1060101040000000000	化学溶解浆	13%
1060101050000000000	秸秆浆	13%
1060101060000000000	再生纸浆	13%
1060101990000000000	其他纸浆	13%
1060102010000000000	未涂布印刷书写用纸	13%
1060102020000000000	涂布类印刷用纸	13%
1060102030000000000	卫生用纸原纸	13%
1060102040000000000	包装用纸及纸板	13%
1060102050000000000	感应纸及纸板	13%
1060102060000000000	纤维类过滤纸及纸板	13%
1060102990000000000	其他机制纸及纸板	13%
1060103010000000000	美纹、穿孔纸及纸板	13%
1060103020000000000	转印纸	13%
1060103030000000000	油印蜡纸或胶印版纸	13%
1060103040000000000	涂布浸渍覆盖纸	13%
1060103050000000000	瓦楞纸板	13%
1060103990000000000	其他加工纸	13%
1060104010000000000	手工纸	13%
1060104020000000000	手工纸板	13%
1060105010000000000	纸和纸板制容器	13%
1060105020000000000	纸制文具及用品	13%
1060105030000000000	纸浆模制品	13%
1060105040000000000	卫生用纸制品	13%
1060105050000000000	纸制壁纸、窗纸、铺地制品及类似品	13%
1060105060000000000	纸浆制滤块、滤板及滤片	13%
1060105070000000000	纸或纸板制标签	13%
1060105080000000000	纸制筒管、卷轴、纡子及类似品	13%
1060105090000000000	神纸及类似用品	13%
1060105100000000000	纸扇	13%
1060105110000000000	箱板纸	13%
1060105990000000000	其他纸制品	13%
1060201010100000000	党报	9%
1060201010200000000	党刊	9%
1060201010300000000	机关报刊、机关期刊	9%
1060201010400000000	盲文图书和盲文期刊	9%
1060201010500000000	少数民族文字出版物	9%
1060201010600000000	特定地区出版物	9%
1060201010700000000	特定图书、报纸和期刊	9%
1060201010800000000	少年儿童报刊及课本	9%
1060201010900000000	老年报刊	9%
1060201019900000000	其他有刊号图书、报纸、期刊类印刷品	9%
1060201020000000000	无刊号图书、报纸、期刊类印刷品	13%
1060201030000000000	广告宣传印刷品	13%
1060201040000000000	地图、地图册	13%
1060201050000000000	图片、设计图样及照片	13%
1060201060000000000	票证	13%
1060201070000000000	明信片、卡片、日历、挂历	13%
1060201990000000000	其他印刷品	13%
1060202010000000000	用于书写本册	13%
1060202990000000000	其他本册	13%
1060203000000000000	印刷用附件	13%
1060204010000000000	录音带复制品	13%、9%
1060204020000000000	录像带复制品	13%、9%
1060204030000000000	软磁盘复制品	13%、9%
1060204990000000000	其他磁介质复制品	13%、9%
1060205010000000000	唱片复制品	13%、9%
1060205020000000000	光盘复制品	13%、9%
1060205030000000000	非音像复制品	13%、9%
1060205040000000000	电影胶片拷贝	13%、9%
1060205990000000000	其他非磁介质复制品	13%、9%
1060301010100000000	系统软件产品	13%
1060301010200000000	数据库软件产品	13%
1060301010300000000	中间件软件产品	13%
1060301019900000000	其他基础软件产品	13%
1060301020100000000	通用应用软件	13%
1060301020200000000	行业应用软件产品	13%
1060301020300000000	游戏软件产品	13%
1060301020400000000	动漫软件产品	13%
1060301020500000000	地理信息软件产品	13%
1060301020600000000	语言处理软件产品	13%
1060301029900000000	其他应用软件产品	13%
1060301030100000000	通信设备嵌入式软件	13%
1060301030200000000	网络设备嵌入式软件	13%
1060301030300000000	数字装备设备嵌入式软件	13%
1060301030400000000	数字视频产品嵌入式软件	13%
1060301030500000000	自动控制产品嵌入式软件	13%
1060301030600000000	汽车电子嵌入式软件	13%
1060301039900000000	其他嵌入式软件	13%
1060302000000000000	电子出版物	9%
1060401010000000000	文具盒（袋）	13%
1060401020000000000	文件夹	13%
1060401030000000000	文件架	13%
1060401040000000000	装订类文具	13%
1060401050000000000	夹具类文具	13%
1060401060000000000	修正液	13%
1060401070000000000	橡皮	13%
1060401080000000000	浆糊	13%
1060401090000000000	胶水	13%
1060401100000000000	固体胶	13%
1060401110000000000	文印类用品	13%
1060401120000000000	画具及类似用品	13%
1060401990000000000	其他文具及类似用品	13%
1060402010100000000	自来水笔	13%
1060402010200000000	圆珠笔	13%
1060402010300000000	铅笔	13%
1060402010400000000	绘画笔	13%
1060402010500000000	记号笔	13%
1060402010600000000	专业用笔	13%
1060402020000000000	笔配件和零件	13%
1060403010000000000	教学用模型	13%
1060403020000000000	教学用标本	13%
1060403030000000000	具有书写或绘画面板类教具	13%
1060403040000000000	教学或学生绘图用具、量具及类似器具	13%
1060403990000000000	其他教具及类似用具	13%
1060404010000000000	普通墨水	13%
1060404020000000000	专用墨水	13%
1060405010000000000	墨汁	13%
1060405020000000000	墨汁类似品	13%
1060406010000000000	运动用球	13%
1060406020100000000	乒乓球拍	13%
1060406020200000000	网球拍	13%
1060406020300000000	羽毛球拍	13%
1060406020400000000	球棒	13%
1060406020500000000	壁球拍	13%
1060406020600000000	柔力球拍	13%
1060406020700000000	高尔夫球杆	13%
1060406020800000000	高尔夫球	13%
1060406020900000000	高尔夫球包	13%
1060406021000000000	其他高尔夫球器械及配件	13%
1060406029900000000	其他球拍、棍	13%
1060406030000000000	体育器材及配件	13%
1060406040000000000	室内训练健身器材	13%
1060406050000000000	室外健身器材	13%
1060406060000000000	运动防护用具	13%
1060406070000000000	钓鱼用品和器材	13%
1060406080000000000	休闲运动器材和用品	13%
1060406990000000000	其他体育用品	13%
1060407010000000000	中乐器	13%
1060407020000000000	西乐器	13%
1060407030000000000	电子乐器	13%
1060407040000000000	媒诱音响器，相关乐器	13%
1060407050000000000	乐器辅助用品及零件	13%
1060408010000000000	供儿童乘骑带轮玩具	13%
1060408020000000000	填充类玩具	13%
1060408030000000000	玩偶及其零配件和装饰品	13%
1060408040000000000	仿真模型及其附件	13%
1060408050000000000	木制玩具	13%
1060408060000000000	塑胶玩具	13%
1060408070000000000	玩具乐器	13%
1060408080000000000	儿童娱乐塑形用膏、泥	13%
1060408990000000000	其他玩具	13%
1060409010000000000	电动游乐设备	13%
1060409020000000000	非电动游乐设备	13%
1060409990000000000	其他游乐场设备	13%
1060410010000000000	电子游戏机	13%
1060410020000000000	投币式游戏机	13%
1060410030000000000	台球器材及配件	13%
1060410040000000000	保龄球设备及器材	13%
1060410050000000000	沙狐球桌及其配套器材	13%
1060410060000000000	桌式足球器材及配件	13%
1060410070000000000	飞镖器材及配件	13%
1060410080000000000	棋类娱乐用品	13%
1060410090000000000	牌类娱乐用品	13%
1060410100000000000	专供游戏用家具式桌子	13%
1060410990000000000	其他游艺用品及室内游艺器材	13%
1060501010000000000	雕刻工艺品	13%
1060501020000000000	塑造工艺品	13%
1060501990000000000	其他雕塑工艺品	13%
1060502010000000000	景泰蓝工艺品	13%
1060502020000000000	珐琅珀晶工艺品	13%
1060502030000000000	银蓝工艺品	13%
1060502040000000000	贵金属摆件	13%
1060502050000000000	铜制工艺品	13%
1060502060000000000	铁制工艺品	13%
1060502070000000000	锡制工艺品	13%
1060502080000000000	金属制民间刀剑工艺品	13%
1060502090000000000	金属丝编织工艺品	13%
1060502100000000000	金属制艺术标牌及类似品	13%
1060502110000000000	蒙镶工艺品	13%
1060502120000000000	金属制工艺框架类制品	13%
1060502990000000000	其他金属工艺品	13%
1060503010000000000	镶嵌漆器工艺品	13%
1060503020000000000	雕漆漆器工艺品	13%
1060503030000000000	脱胎漆器工艺品	13%
1060503040000000000	彩绘雕填漆器工艺品	13%
1060503050000000000	漆线雕工艺品	13%
1060503060000000000	刻灰漆器工艺品	13%
1060503070000000000	漆画工艺品	13%
1060503080000000000	漆器工艺框架类制品	13%
1060503990000000000	其他漆器工艺品	13%
1060504010000000000	人造花类工艺品	13%
1060504020000000000	画类工艺品	13%
1060505010000000000	天然植物纤维编织工艺品	13%
1060505020000000000	人造纤维编织工艺品	13%
1060506010000000000	刺绣工艺品	13%
1060506020000000000	抽纱工艺品	13%
1060506030000000000	手工编结工艺品	13%
1060506040000000000	手工染织工艺品及机织工艺品	13%
1060506050000000000	工艺织锦	13%
1060506990000000000	其他抽纱刺绣工艺品	13%
1060507010000000000	手工地毯、挂毯	13%
1060507020000000000	机制地毯、挂毯	13%
1060508010000000000	室内陈设艺术陶瓷制品	13%
1060508020000000000	工艺陶瓷制品	13%
1060508030000000000	陶瓷壁画	13%
1060508040000000000	陶瓷制塑像	13%
1060508990000000000	其他陈设艺术陶瓷制品	13%
1060509010000000000	金银珠宝首饰	13%
1060509020100000000	已加工钻石	13%
1060509020200000000	未加工钻石	13%
1060509029900000000	其他珠宝玉石	13%
1060509990000000000	其他珠宝首饰	13%
1060510010000000000	剧装、道具	13%
1060510020100000000	合成纺织材料制假发	13%
1060510020200000000	档发	13%
1060510020300000000	人发制假发	13%
1060510020400000000	人体毛发装饰用品	13%
1060510020500000000	发制品及类似品专用原料	13%
1060510030000000000	民间工艺品	13%
1060510040000000000	工艺扇	13%
1060510050000000000	工艺伞	13%
1060510060000000000	灯彩	13%
1060510070000000000	料器	13%
1060510080000000000	美术人形	13%
1060510090000000000	节庆庆典用品及相关娱乐用品	13%
1060510990000000000	其他相关工艺美术品	13%
1060511010000000000	桑拿浴箱	13%
1060511020000000000	排汗活动机	13%
1060511030000000000	熏蒸足道机	13%
1060511040000000000	养生桑拿蒸汽机	13%
1060511050000000000	养生美体美容仪	13%
1060511060000000000	养生理疗枕	13%
1060511070000000000	养生塑身机	13%
1060511080000000000	养生制氧机	13%
1060511090000000000	养生水氧吧	13%
1060511100000000000	Spa水疗机	13%
1060511110000000000	Spa气泡按摩机	13%
1060511120000000000	Spa精油温灸仪	13%
1060511130000000000	高温竹炭制品	13%
1060511990000000000	其他保健休闲用品	13%
1060512010000000000	镜子类制品及零配件	13%
1060512020000000000	刷子类制品	13%
1060512030000000000	已加工刷类制品材料	13%
1060512040000000000	清洁清扫类工具及其已加工材料	13%
1060512050000000000	伞、手杖、鞭子、马鞭及其零件	13%
1060512060000000000	拉链及其零件	13%
1060512070000000000	扣类制品及其零件	13%
1060512080000000000	打火机及其零件	13%
1060512090000000000	烟具	13%
1060512100000000000	头发装饰用物品	13%
1060512110000000000	香水喷射器、粉扑及粉拍	13%
1060512120000000000	礼仪电子用品	13%
1060512130000000000	棉胎	13%
1060512140000000000	居民用煤制品	9%
1060512990000000000	其他日用杂品	13%
1060513010000000000	宠物玩具	13%
1060513020000000000	宠物服装	13%
1060513030000000000	宠物消毒用品	13%
1060513040000000000	宠物专用品	13%
1070101010100000000	汽油	13%
1070101010200000000	甲醇汽油	13%
1070101010300000000	乙醇汽油	13%
1070101010400000000	汽油【废矿物油】	13%
1070101010500000000	车用乙醇汽油调和组分油	13%
1070101020100000000	航空煤油	13%
1070101020200000000	其他煤油	13%
1070101030100000000	柴油	13%
1070101030200000000	生物柴油	13%
1070101030300000000	纯生物柴油	13%
1070101030400000000	柴油【废矿物油】	13%
1070101040100000000	燃料油	13%
1070101040200000000	燃料油定点直供	13%
1070101040300000000	燃料油【废矿物油】	13%
1070101050100000000	石脑油	13%
1070101050200000000	石脑油定点直供	13%
1070101050300000000	石脑油【废矿物油】	13%
1070101060100000000	溶剂油	13%
1070101070100000000	润滑油	13%
1070101070200000000	润滑脂	13%
1070101070300000000	润滑油基础油【废矿物油】	13%
1070101100000000000	液体石蜡	13%
1070101110100000000	液化石油气	9%
1070101119900000000	其他石油气和相关烃类气	13%
1070101120000000000	矿物蜡及合成法制类似产品	13%
1070101130100000000	石油沥青	13%
1070101140000000000	绝缘油	13%
1070101150000000000	废矿物油	13%
1070101990000000000	其他石油制品	13%
1070102010000000000	页岩原油	13%
1070102020400000000	沼气	9%
1070102020500000000	生物氢气	13%
1070102020600000000	生物质致密成型燃料	13%
1070102020700000000	生物炭	13%
1070102020800000000	变性燃料乙醇	13%
1070103010000000000	焦炭	13%
1070103020000000000	矿物焦油	13%
1070103030000000000	石油焦、碳黑	13%
1070201010100000000	硫酸类	13%
1070201010200000000	其他无机酸	13%
1070201020100000000	粉煤灰	13%
1070201029900000000	其他非金属无机氧化物	13%
1070201030000000000	过氧化氢（双氧水）	13%
1070201040000000000	非金属卤化物及硫化物	13%
1070201050000000000	烧碱	13%
1070201060000000000	纯碱类	13%
1070201070000000000	金属氢氧化物	13%
1070201080000000000	金属氧化物	13%
1070201090000000000	金属过氧化物、超氧化物	13%
1070201100000000000	金属硫化物及硫酸盐	13%
1070201110000000000	金属硝酸盐、亚硝酸盐	13%
1070201120000000000	金属氧化物酸盐、金属过氧化物酸盐	13%
1070201130000000000	磷化物、金属磷酸盐	13%
1070201140000000000	氟化物及其盐	13%
1070201150000000000	氯化物及其盐	13%
1070201160000000000	氯氧化物及氢氧基氯化物	13%
1070201170000000000	溴化物及其盐	13%
1070201180000000000	碘化物及其盐	13%
1070201190000000000	氰化物、氧氰化物及氰络合物	13%
1070201200000000000	硅化物及硅酸盐	13%
1070201210000000000	硼化物、硼酸盐和过硼酸盐	13%
1070201220000000000	碳化物及碳酸盐	13%
1070201230000000000	氧化铁	13%
1070201240000000000	铝酸钠	13%
1070201250000000000	铝酸三钙	13%
1070202010100000000	甲烷	13%
1070202010200000000	乙烯	13%
1070202010300000000	丙烯	13%
1070202010400000000	丁二烯	13%
1070202019900000000	其他无环烃	13%
1070202020101000000	纯苯	13%
1070202020102000000	甲苯	13%
1070202020103000000	邻二甲苯、间二甲苯、对二甲苯、混合二甲苯	13%
1070202020199000000	其他芳香烃	13%
1070202029900000000	其他环烃	13%
1070202030000000000	无环烃饱和氯化衍生物	13%
1070202040000000000	无环烃不饱和氯化衍生物	13%
1070202050000000000	无环烃氟化、溴化或碘化衍生物	13%
1070202060000000000	含不同卤素无环烃卤化衍生物	13%
1070202070000000000	芳香烃卤化衍生物	13%
1070202080000000000	烃磺化、硝化或亚硝化衍生物	13%
1070202090000000000	无环醇及其衍生物	13%
1070202100000000000	环醇	13%
1070202110000000000	酚	13%
1070202120000000000	酚及酚醇衍生物	13%
1070202130000000000	羧酸及其衍生物	13%
1070202140000000000	氨基化合物	13%
1070202150000000000	含氮基化合物	13%
1070202160000000000	醚	13%
1070202170000000000	醚醇	13%
1070202180000000000	醚酚及醚醇酚	13%
1070202190000000000	过氧化醇、过氧化醚及过氧化酮	13%
1070202200000000000	醛	13%
1070202210000000000	醛醇	13%
1070202220000000000	醛醚、醛酚及含有相关含氧基醛	13%
1070202230000000000	环聚醛	13%
1070202240000000000	多聚甲醛	13%
1070202250000000000	酮	13%
1070202260000000000	酮醇、酮醛及酮酚	13%
1070202270000000000	醌基化合物	13%
1070202280000000000	无机酸酯及其盐	13%
1070202290000000000	亚磷酸酯	13%
1070202300000000000	亚硝酸酯及硝酸酯	13%
1070202310000000000	碳酸酯、过碳酸酯及其盐	13%
1070202320000000000	硅酸酯及其盐	13%
1070202330000000000	镍钴锰氢氧化物	13%
1070202340000000000	镍钴锰酸锂	13%
1070202350000000000	硫酸铵	13%
1070202360000000000	氯化钴	13%
1070202370000000000	活性硅酸钙	13%
